customer_id,application_id,application_seq,application_date,age,income,loan_amount,loan_term,num_credit_lines,num_delinquencies,utilization_rate,debt_to_income,credit_score,credit_risk,channel_online,channel_branch,prev_fraud_flag,employment_years,savings_balance,recent_transaction_count,default_flag,fraud_flag
2665,3995,1,2022-01-01,43,486775,283462,46,5,1,0.145,0.454,669,3,1,0,0,5,311630,2,0,1
2666,3996,1,2022-01-01,28,388581,198324,26,8,2,0.436,0.428,707,2,1,0,0,0,81586,14,0,0
2666,3997,2,2022-11-01,28,368994,246079,26,9,1,0.478,0.304,709,2,0,1,0,0,61724,8,0,0
2667,3998,1,2022-01-01,48,933418,92057,23,9,0,0.272,0.451,642,3,0,1,0,5,106887,2,0,0
2667,3999,2,2022-08-01,48,917207,102109,18,9,0,0.315,0.434,633,3,0,1,0,5,107734,9,0,0
2668,4000,1,2022-01-01,68,623560,168772,63,7,0,0.0,0.089,747,2,0,1,0,3,28392,5,0,0
2669,4001,1,2022-01-01,46,346042,162514,39,0,0,0.417,0.612,532,4,1,0,0,10,71607,11,1,0
2670,4002,1,2022-01-01,29,358790,111306,13,7,0,0.0,0.353,657,3,0,1,0,5,93270,3,0,0
2671,4003,1,2022-01-01,65,397060,47173,40,3,0,0.259,0.243,713,2,1,0,0,6,784364,0,0,1
2671,4004,2,2022-05-02,65,397154,46049,41,3,1,0.285,0.36,674,3,0,1,0,6,306606,3,0,1
2672,4005,1,2022-01-01,57,368472,219492,76,9,0,0.221,0.468,742,2,1,0,0,6,41334,7,0,0
2673,4006,1,2022-01-01,23,412238,452126,29,11,1,0.0,0.241,740,2,0,1,0,0,52670,9,0,1
2674,4007,1,2022-01-01,34,138706,143829,10,10,0,0.316,0.301,650,3,0,1,0,9,107824,0,0,0
2675,4008,1,2022-01-01,31,518492,454132,51,7,0,0.718,0.681,682,3,0,1,0,7,41006,17,0,0
2676,4009,1,2022-01-01,54,322446,67132,45,1,1,0.35,0.311,688,2,1,0,0,11,25748,3,0,0
2677,4010,1,2022-01-01,27,289459,88834,32,0,0,0.578,0.394,705,2,1,0,0,10,27302,0,0,0
2678,4011,1,2022-01-01,35,337708,81333,71,11,0,0.591,0.327,664,3,0,1,0,2,56108,12,0,0
2678,4012,2,2022-09-01,35,361771,85813,61,11,0,0.605,0.295,652,3,1,0,0,2,77943,5,0,0
2679,4013,1,2022-01-01,50,326288,236747,67,1,0,0.597,0.341,702,2,1,0,0,2,76513,5,0,0
2679,4014,2,2022-05-02,50,366194,276453,70,2,0,0.575,0.403,679,3,1,0,0,2,55143,12,0,0
2680,4015,1,2022-01-01,55,211535,50740,62,8,1,0.013,0.289,622,3,1,0,0,0,95970,0,0,0
2681,4016,1,2022-01-01,32,415896,115823,68,8,0,0.451,0.621,713,2,1,0,0,3,49752,7,0,1
2681,4017,2,2022-05-02,32,360139,122379,77,8,1,0.546,0.697,712,2,1,0,0,3,104578,21,0,0
2682,4018,1,2022-01-01,50,721041,65852,76,6,0,0.387,0.269,684,3,1,0,0,4,20375,4,0,1
2682,4019,2,2022-07-02,50,748382,63856,71,6,0,0.182,0.387,719,2,1,0,0,4,24722,17,0,1
2683,4020,1,2022-01-01,49,520392,687379,25,3,1,0.151,0.401,718,2,1,0,0,3,148102,6,0,0
2684,4021,1,2022-01-01,52,102483,277919,87,2,1,0.416,0.431,716,2,0,1,0,7,30537,5,0,0
2685,4022,1,2022-01-01,68,411820,215310,82,8,0,0.424,0.109,690,2,0,1,0,5,136167,0,0,0
2686,4023,1,2022-01-01,31,211395,441601,69,4,0,0.421,0.499,695,2,0,1,0,5,99557,6,0,0
2686,4024,2,2022-08-01,31,197151,395705,66,6,0,0.573,0.406,682,3,1,0,0,5,321442,5,0,0
2687,4025,1,2022-01-01,51,296699,369538,57,2,0,0.323,0.216,592,3,1,0,0,6,729042,10,0,0
2688,4026,1,2022-01-01,55,186656,19229,42,8,0,0.464,0.481,738,2,1,0,0,10,170944,14,0,0
2688,4027,2,2022-06-02,55,168731,15355,40,8,1,0.548,0.31,754,2,0,1,0,10,291554,13,0,0
2689,4028,1,2022-01-01,30,231256,263165,31,3,1,0.399,0.454,694,2,1,0,0,2,339528,4,0,0
2690,4029,1,2022-01-01,51,818304,22064,33,2,0,0.148,0.303,698,2,1,0,0,6,34383,15,0,0
2691,4030,1,2022-01-01,27,261724,91635,35,4,0,0.245,0.438,634,3,1,0,0,4,146842,8,0,0
2691,4031,2,2022-11-01,27,232893,86571,41,5,0,0.495,0.502,661,3,0,1,0,4,125938,14,1,0
2691,4032,3,2023-05-02,28,278695,72155,39,4,0,0.393,0.132,642,3,0,1,0,5,188822,15,1,0
2692,4033,1,2022-01-01,21,254403,165457,12,3,0,0.571,0.719,753,2,1,0,1,9,558703,10,0,1
2693,4034,1,2022-01-01,46,479500,21887,30,1,1,0.515,0.388,576,3,0,1,0,0,23135,5,0,1
2693,4035,2,2022-05-02,46,530021,34630,20,2,0,0.556,0.347,571,4,1,0,0,0,12711,0,0,0
2694,4036,1,2022-01-01,65,203512,55432,69,11,1,0.0,0.393,663,3,0,1,0,11,13171,11,0,0
2694,4037,2,2022-09-01,65,187903,61998,58,11,0,0.17,0.511,681,3,1,0,0,11,9624,4,0,0
2694,4038,3,2023-05-02,66,194208,61241,69,11,0,0.225,0.317,633,3,1,0,0,12,11992,19,0,1
2695,4039,1,2022-01-01,29,326396,100582,18,5,2,0.437,0.416,711,2,1,0,0,12,23920,14,0,0
2695,4040,2,2022-07-02,29,354261,113376,11,4,1,0.33,0.677,659,3,0,1,0,12,31927,8,0,0
2696,4041,1,2022-01-01,46,757285,94854,59,10,0,0.0,0.166,554,4,0,1,0,6,41221,9,0,0
2697,4042,1,2022-01-01,44,300985,167524,70,2,0,0.6,0.156,669,3,1,0,0,5,276416,16,0,0
2697,4043,2,2022-10-01,44,322526,163225,65,2,1,0.552,0.354,652,3,0,1,0,5,237176,15,1,0
2698,4044,1,2022-01-01,63,358808,55510,34,12,0,0.141,0.265,715,2,1,0,0,6,200356,14,0,0
2699,4045,1,2022-01-01,31,484858,123957,45,4,0,0.259,0.429,674,3,1,0,0,1,196998,7,0,0
2700,4046,1,2022-01-01,67,323579,24987,27,7,0,0.549,0.283,722,2,1,0,0,0,73678,0,0,0
2700,4047,2,2022-10-01,67,354240,97561,30,6,0,0.554,0.407,720,2,1,0,0,0,45975,0,0,0
2701,4048,1,2022-01-01,40,326611,43525,36,8,1,0.334,0.164,630,3,1,0,0,11,56493,0,0,0
2701,4049,2,2022-07-02,40,399545,44168,39,8,2,0.284,0.337,667,3,1,0,0,11,96963,3,1,0
2702,4050,1,2022-01-01,69,265270,128358,48,8,2,0.0,0.0,649,3,1,0,0,6,237703,6,0,0
2703,4051,1,2022-01-01,44,1001752,49331,35,5,0,0.248,0.517,746,2,0,1,0,1,44515,0,0,0
2704,4052,1,2022-01-01,66,185294,218650,45,11,0,0.741,0.318,688,2,0,1,0,1,1006857,8,0,0
2704,4053,2,2022-05-02,66,187541,238644,40,11,0,0.604,0.447,714,2,0,1,0,1,1043214,1,0,0
2705,4054,1,2022-01-01,23,256065,772731,35,0,0,0.619,0.471,687,2,1,0,0,6,65873,15,0,0
2705,4055,2,2022-10-01,23,249481,739592,36,0,0,0.69,0.496,685,2,1,0,0,6,46844,12,0,1
2706,4056,1,2022-01-01,41,225057,63279,32,7,0,0.957,0.245,611,3,1,0,0,7,42233,6,0,0
2707,4057,1,2022-01-01,63,97251,168064,48,3,1,0.501,0.097,678,3,1,0,0,2,36209,3,0,0
2707,4058,2,2022-08-01,63,97848,103247,40,2,0,0.518,0.0,669,3,1,0,0,2,26130,0,1,0
2708,4059,1,2022-01-01,23,393107,92206,45,10,3,0.623,0.127,657,3,0,1,0,3,21519,0,0,0
2709,4060,1,2022-01-01,63,916045,42161,77,5,0,0.739,0.04,646,3,1,0,0,2,79158,7,0,0
2710,4061,1,2022-01-01,27,298340,107448,65,8,0,0.212,0.63,593,3,1,0,0,12,102421,14,0,1
2710,4062,2,2022-08-01,27,275392,103322,65,8,2,0.375,0.496,569,4,0,1,0,12,316437,10,1,0
2711,4063,1,2022-01-01,44,276917,105338,20,3,0,0.707,0.32,619,3,0,1,0,7,178895,9,0,1
2711,4064,2,2022-10-01,44,297764,89700,14,4,1,0.584,0.149,633,3,1,0,0,7,104534,7,0,0
2711,4065,3,2023-03-02,45,296249,144655,25,2,0,0.681,0.325,640,3,0,1,0,8,66025,3,0,0
2712,4066,1,2022-01-01,22,495604,189440,71,10,2,0.117,0.0,577,3,1,0,0,6,26167,24,0,0
2713,4067,1,2022-01-01,53,581799,419256,85,10,0,0.255,0.177,599,3,1,0,0,2,95866,7,0,0
2714,4068,1,2022-01-01,36,512966,139719,48,3,0,0.288,0.446,638,3,0,1,0,4,59780,4,0,1
2715,4069,1,2022-01-01,45,327042,68539,38,7,0,0.257,0.483,696,2,1,0,0,4,93022,12,0,0
2715,4070,2,2022-08-01,45,337370,107776,36,9,1,0.3,0.638,682,3,1,0,0,4,106482,13,0,1
2716,4071,1,2022-01-01,63,565297,130964,45,10,1,0.378,0.292,617,3,1,0,0,6,105178,19,0,0
2717,4072,1,2022-01-01,60,719794,25333,44,9,0,0.266,0.666,619,3,1,0,0,7,51435,8,0,0
2718,4073,1,2022-01-01,42,412931,46059,30,11,3,0.309,0.363,726,2,0,1,0,1,19258,24,0,0
2718,4074,2,2022-06-02,42,404694,58932,34,10,2,0.245,0.652,767,2,1,0,0,1,27715,17,0,0
2718,4075,3,2022-09-01,42,413524,70568,28,10,2,0.071,0.435,730,2,0,1,0,1,47380,18,1,0
2719,4076,1,2022-01-01,50,691909,293339,4,3,0,0.33,0.187,600,3,1,0,0,11,18812,19,1,0
2720,4077,1,2022-01-01,47,154927,81803,9,7,0,0.544,0.32,603,3,0,1,0,13,79937,5,0,0
2721,4078,1,2022-01-01,49,515402,560962,43,0,0,0.47,0.444,698,2,0,1,0,0,44005,7,0,0
2722,4079,1,2022-01-01,30,335460,25739,43,10,1,0.501,0.709,661,3,1,0,0,4,20993,15,0,0
2722,4080,2,2022-07-02,30,296730,25290,41,12,1,0.448,1.122,684,3,1,0,0,4,51670,7,1,0
2723,4081,1,2022-01-01,47,510334,32361,28,2,0,0.673,0.125,618,3,0,1,0,3,56645,5,0,0
2724,4082,1,2022-01-01,64,389755,526011,46,9,0,0.437,0.389,721,2,0,1,0,7,153012,19,0,0
2725,4083,1,2022-01-01,38,373358,311343,62,9,0,0.573,0.289,637,3,1,0,0,1,722767,11,0,0
2726,4084,1,2022-01-01,29,343250,31056,46,2,1,0.393,0.412,705,2,0,1,0,7,170088,0,0,0
2726,4085,2,2022-06-02,29,359168,29676,50,1,1,0.311,0.248,701,2,1,0,0,7,128675,3,0,1
2727,4086,1,2022-01-01,35,561103,95437,11,11,0,0.314,0.118,690,2,1,0,0,0,7898,9,0,0
2727,4087,2,2022-11-01,35,600398,65684,11,9,2,0.359,0.06,644,3,1,0,0,0,27040,5,0,0
2728,4088,1,2022-01-01,47,323266,183880,87,7,2,0.32,0.319,656,3,1,0,0,11,242921,0,1,0
2729,4089,1,2022-01-01,67,411890,158758,66,9,0,0.124,0.472,698,2,1,0,0,12,51517,3,1,0
2730,4090,1,2022-01-01,47,422540,667354,18,0,1,0.042,0.098,725,2,1,0,0,7,21764,2,0,0
2730,4091,2,2022-09-01,47,383972,647479,24,0,1,0.259,0.313,701,2,0,1,0,7,34433,8,0,0
2731,4092,1,2022-01-01,34,248830,107583,7,3,0,0.05,0.344,724,2,1,0,0,5,52353,3,0,0
2732,4093,1,2022-01-01,50,270510,79787,74,4,1,0.391,0.621,712,2,1,0,1,13,29061,0,0,0
2733,4094,1,2022-01-01,66,483674,205159,20,1,0,0.483,0.253,708,2,1,0,0,0,84632,12,0,0
2734,4095,1,2022-01-01,21,226105,189196,7,5,0,0.0,0.716,671,3,1,0,0,0,18056,4,1,0
2735,4096,1,2022-01-01,32,181469,205254,14,0,1,0.273,0.312,754,2,0,1,1,3,138041,1,0,0
2736,4097,1,2022-01-01,58,352715,145800,39,10,0,0.59,0.534,842,1,1,0,0,8,109235,11,0,0
2737,4098,1,2022-01-01,32,297434,55880,28,4,1,0.181,0.314,641,3,0,1,0,2,53917,6,1,0
2738,4099,1,2022-01-01,65,486230,148135,41,3,0,0.338,0.667,650,3,0,1,0,6,50072,14,1,0
2739,4100,1,2022-01-01,58,191294,78799,22,6,0,0.461,0.348,653,3,0,1,0,5,17732,7,0,0
2739,4101,2,2022-06-02,58,189522,147133,18,7,0,0.504,0.162,666,3,1,0,0,5,6998,1,0,0
2740,4102,1,2022-01-01,36,544169,55146,14,6,0,0.442,0.204,683,3,1,0,0,2,362606,2,1,0
2741,4103,1,2022-01-01,24,262059,376854,40,6,0,0.078,0.152,736,2,1,0,0,10,802357,10,0,1
2742,4104,1,2022-01-01,48,236403,63376,63,2,0,0.25,0.25,650,3,0,1,0,9,70743,9,0,0
2742,4105,2,2022-08-01,48,228419,82402,55,2,1,0.325,0.278,638,3,1,0,0,9,48956,14,0,0
2743,4106,1,2022-01-01,38,186779,157243,40,4,0,0.28,0.765,694,2,1,0,0,4,119972,0,0,0
2744,4107,1,2022-01-01,49,587499,147000,21,2,1,0.758,0.443,748,2,1,0,0,5,11311,3,0,0
2744,4108,2,2022-10-01,49,593218,168281,30,2,1,0.838,0.331,741,2,1,0,0,5,9024,5,0,0
2745,4109,1,2022-01-01,40,513087,301976,53,2,0,0.249,0.523,684,3,1,0,0,13,185216,14,0,0
2746,4110,1,2022-01-01,52,233104,181355,73,2,0,0.251,0.873,563,4,1,0,0,3,29763,4,0,0
2746,4111,2,2022-05-02,52,223881,141054,83,3,0,0.43,0.532,587,3,0,1,0,3,41782,11,0,0
2747,4112,1,2022-01-01,64,540187,29747,62,2,1,0.388,0.317,660,3,1,0,0,5,111906,4,1,0
2748,4113,1,2022-01-01,38,562557,48972,35,2,2,0.546,0.228,578,3,0,1,0,8,748001,10,0,0
2749,4114,1,2022-01-01,53,556551,186078,12,6,0,0.248,0.542,597,3,1,0,0,2,14519,2,0,0
2750,4115,1,2022-01-01,54,381305,59173,18,3,0,0.424,0.202,657,3,1,0,0,5,84660,4,0,1
2751,4116,1,2022-01-01,41,1007262,29291,70,12,1,0.097,0.386,605,3,0,1,0,6,47116,0,0,0
2752,4117,1,2022-01-01,68,335465,138937,24,1,1,0.525,0.463,575,4,0,1,0,8,276536,9,0,0
2752,4118,2,2022-06-02,68,311503,144688,23,1,1,0.63,0.318,554,4,0,1,0,8,207589,11,0,0
2753,4119,1,2022-01-01,59,182209,55986,67,5,0,0.934,0.087,736,2,1,0,1,6,130729,0,0,0
2753,4120,2,2022-11-01,59,162908,73079,69,5,0,0.697,0.138,766,2,1,0,1,6,78234,0,0,1
2754,4121,1,2022-01-01,62,519187,208719,27,8,1,0.419,0.311,666,3,0,1,0,0,54655,11,1,0
2755,4122,1,2022-01-01,49,248924,101065,49,2,0,0.841,0.624,793,2,1,0,0,2,47182,0,0,0
2755,4123,2,2022-09-01,49,302185,104941,48,0,0,0.553,0.468,753,2,0,1,0,2,74327,0,0,0
2756,4124,1,2022-01-01,29,292544,332423,16,6,1,0.476,0.25,695,2,0,1,0,7,69903,7,0,0
2756,4125,2,2022-05-02,29,326288,294936,16,7,0,0.456,0.214,730,2,0,1,0,7,62135,0,1,0
2757,4126,1,2022-01-01,63,152304,16492,3,8,0,0.501,0.073,772,2,0,1,0,5,299237,7,1,0
2757,4127,2,2022-08-01,63,138709,22782,15,10,0,0.634,0.0,801,1,1,0,0,5,306177,6,0,0
2758,4128,1,2022-01-01,67,502039,296200,54,4,1,0.059,0.614,657,3,1,0,0,4,103708,8,0,1
2758,4129,2,2022-09-01,67,571477,329284,52,4,1,0.0,0.551,678,3,1,0,0,4,55440,9,0,0
2759,4130,1,2022-01-01,33,212024,133427,19,12,0,0.692,0.055,610,3,0,1,0,0,114441,3,0,0
2759,4131,2,2022-07-02,33,221693,83251,24,11,1,0.811,0.07,636,3,0,1,0,0,186107,3,0,0
2760,4132,1,2022-01-01,56,347930,527872,58,1,0,0.193,0.165,607,3,1,0,0,0,142156,20,1,0
2761,4133,1,2022-01-01,47,150762,33699,32,12,0,0.351,0.439,605,3,0,1,0,1,44075,14,0,1
2761,4134,2,2022-08-01,47,134217,37679,38,10,0,0.575,0.453,651,3,1,0,0,1,99602,10,0,0
2762,4135,1,2022-01-01,60,669715,305102,36,2,1,0.078,0.338,697,2,1,0,1,9,151578,3,0,0
2762,4136,2,2022-08-01,60,760443,286823,39,2,0,0.0,0.388,737,2,1,0,1,9,82779,19,1,0
2762,4137,3,2023-09-01,61,726084,253141,42,1,0,0.244,0.377,706,2,1,0,1,10,34756,6,0,0
2763,4138,1,2022-01-01,31,525130,831538,44,0,1,0.451,0.0,681,3,1,0,0,0,57494,13,1,0
2764,4139,1,2022-01-01,49,221001,156652,67,7,1,0.164,0.326,799,1,1,0,0,1,50075,2,0,0
2765,4140,1,2022-01-01,21,196203,152913,54,7,0,0.801,0.501,749,2,0,1,0,11,56395,5,0,0
2766,4141,1,2022-01-01,22,426975,30836,39,8,0,0.18,0.0,572,4,0,1,0,3,123360,5,0,0
2766,4142,2,2022-06-02,22,399297,21648,32,8,1,0.011,0.262,618,3,0,1,0,3,269387,3,0,0
2766,4143,3,2023-09-01,23,477346,38002,29,8,0,0.141,0.231,577,3,1,0,0,4,190519,7,0,1
2767,4144,1,2022-01-01,40,476105,111785,24,2,0,0.182,0.045,675,3,1,0,0,0,47231,7,0,0
2768,4145,1,2022-01-01,32,347023,222550,57,6,0,0.613,0.0,609,3,0,1,0,4,28984,10,0,0
2768,4146,2,2022-10-01,32,364909,254180,67,5,0,0.638,0.0,667,3,0,1,0,4,8978,11,1,0
2769,4147,1,2022-01-01,42,367666,222518,40,1,0,0.732,0.395,570,4,1,0,0,10,632322,12,0,0
2769,4148,2,2022-09-01,42,410437,253999,41,0,0,0.785,0.523,583,3,0,1,0,10,470035,9,1,0
2770,4149,1,2022-01-01,30,653258,217041,21,9,2,0.191,0.118,513,4,1,0,0,7,63534,8,0,0
2770,4150,2,2022-09-01,30,633936,187449,20,11,1,0.144,0.329,482,4,0,1,0,7,156640,0,0,0
2770,4151,3,2023-05-02,31,668894,226115,23,11,1,0.201,0.142,505,4,0,1,0,8,151370,7,0,0
2771,4152,1,2022-01-01,27,349909,124239,56,6,1,0.437,0.373,789,2,1,0,0,8,90704,19,0,0
2772,4153,1,2022-01-01,67,134381,599017,6,9,0,0.458,0.219,707,2,1,0,0,0,82690,31,0,0
2772,4154,2,2022-06-02,67,125885,628614,13,7,1,0.382,0.127,705,2,0,1,0,0,89185,22,0,0
2773,4155,1,2022-01-01,46,528157,273710,14,10,0,0.426,0.312,695,2,0,1,0,8,96791,0,0,0
2773,4156,2,2022-09-01,46,558022,280197,14,9,0,0.633,0.344,667,3,1,0,0,8,200531,5,1,0
2774,4157,1,2022-01-01,48,495791,37626,69,2,1,0.135,0.339,735,2,1,0,0,9,278574,6,0,0
2775,4158,1,2022-01-01,22,258143,212262,85,1,0,0.021,0.472,580,3,1,0,0,8,15607,6,0,1
2775,4159,2,2022-08-01,22,227180,190181,88,0,1,0.195,0.311,573,4,0,1,0,8,17815,12,0,0
2776,4160,1,2022-01-01,24,387719,111856,16,4,0,0.314,0.32,549,4,0,1,0,11,60732,13,0,0
2777,4161,1,2022-01-01,69,640516,138825,22,7,0,0.376,0.539,722,2,1,0,0,8,25826,12,0,0
2777,4162,2,2022-06-02,69,701716,180631,20,6,1,0.441,0.543,681,3,1,0,0,8,21575,11,0,0
2778,4163,1,2022-01-01,21,312542,84953,18,3,1,0.118,0.327,639,3,1,0,1,11,4604,6,0,1
2779,4164,1,2022-01-01,39,424299,86421,24,11,0,0.398,0.67,714,2,1,0,0,8,65138,6,1,0
2780,4165,1,2022-01-01,62,755142,233842,31,3,0,0.025,0.085,574,4,1,0,0,6,163558,0,0,1
2781,4166,1,2022-01-01,44,544315,95401,49,3,0,0.539,0.074,664,3,0,1,0,4,86824,0,0,0
2782,4167,1,2022-01-01,58,307497,102536,12,6,0,0.602,0.147,694,2,0,1,0,7,64755,4,0,0
2783,4168,1,2022-01-01,68,523966,128489,81,11,0,0.331,0.554,654,3,0,1,0,4,106932,7,1,0
2783,4169,2,2022-08-01,68,528806,115610,76,11,0,0.438,0.794,625,3,1,0,0,4,110161,1,0,0
2784,4170,1,2022-01-01,55,475512,101465,39,8,1,0.0,0.359,665,3,0,1,0,8,12366,19,0,0
2785,4171,1,2022-01-01,24,436610,95223,69,6,1,0.307,0.336,651,3,0,1,0,6,6340,3,0,0
2786,4172,1,2022-01-01,37,489701,254995,82,10,0,0.075,0.401,689,2,1,0,1,6,33618,11,0,1
2786,4173,2,2022-10-01,37,423251,273914,74,10,0,0.009,0.412,679,3,0,1,1,6,58271,6,1,0
2787,4174,1,2022-01-01,44,386599,472171,53,10,0,0.308,0.457,695,2,1,0,0,0,11382,1,0,0
2787,4175,2,2022-11-01,44,402501,668367,53,11,0,0.377,0.196,648,3,0,1,0,0,12398,5,0,0
2788,4176,1,2022-01-01,61,198528,68379,17,7,0,0.529,0.309,619,3,0,1,0,5,312569,17,0,0
2789,4177,1,2022-01-01,57,119453,12857,16,5,0,0.395,0.584,757,2,1,0,0,3,143002,3,0,0
2789,4178,2,2022-10-01,57,109706,13810,15,4,1,0.5,0.685,727,2,0,1,0,3,121605,5,1,0
2789,4179,3,2023-09-01,58,112020,15805,18,4,0,0.413,0.673,766,2,0,1,0,4,152753,0,0,0
2790,4180,1,2022-01-01,37,256579,294067,51,4,1,0.316,0.422,701,2,0,1,0,16,796566,7,0,0
2791,4181,1,2022-01-01,41,281660,125154,67,0,0,0.411,0.021,591,3,1,0,0,8,199281,8,0,0
2791,4182,2,2022-07-02,41,270557,79122,66,0,1,0.219,0.052,602,3,0,1,0,8,216328,2,0,0
2792,4183,1,2022-01-01,64,820881,72078,67,4,0,0.527,0.873,558,4,0,1,0,4,49766,20,0,0
2793,4184,1,2022-01-01,39,392936,280925,75,3,0,0.277,0.298,711,2,0,1,0,5,22693,0,1,0
2793,4185,2,2022-09-01,39,382969,234039,76,3,0,0.287,0.152,742,2,1,0,0,5,46697,0,0,0
2794,4186,1,2022-01-01,66,424380,241388,43,3,0,0.34,0.257,705,2,1,0,0,3,107590,5,0,0
2794,4187,2,2022-10-01,66,381331,323242,45,2,0,0.347,0.384,738,2,1,0,0,3,156394,10,1,0
2794,4188,3,2023-05-02,67,423877,277489,48,4,1,0.282,0.323,729,2,1,0,0,4,73508,18,0,0
2795,4189,1,2022-01-01,44,268099,49471,64,4,1,0.613,0.227,580,3,0,1,0,3,118857,4,0,0
2795,4190,2,2022-06-02,44,277197,41200,65,4,1,0.711,0.251,636,3,0,1,0,3,146976,0,0,0
2796,4191,1,2022-01-01,29,657845,31563,49,10,0,0.742,0.437,668,3,0,1,0,2,614870,0,0,0
2797,4192,1,2022-01-01,68,543235,135279,54,1,1,0.427,0.282,789,2,0,1,0,0,140088,12,0,0
2797,4193,2,2022-11-01,68,548713,225632,53,1,0,0.347,0.365,802,1,0,1,0,0,155032,9,0,1
2798,4194,1,2022-01-01,29,500857,87050,70,7,0,0.161,0.032,548,4,1,0,1,6,34478,3,0,1
2799,4195,1,2022-01-01,23,313111,431108,72,2,1,0.101,0.426,711,2,0,1,0,8,18908,7,0,0
2799,4196,2,2022-05-02,23,296082,335966,68,3,1,0.208,0.562,750,2,0,1,0,8,22197,2,0,0
2800,4197,1,2022-01-01,30,912294,163557,6,5,2,0.666,0.208,795,2,1,0,0,9,90629,13,0,0
2800,4198,2,2022-05-02,30,898654,257583,9,6,0,0.488,0.089,766,2,0,1,0,9,124694,5,0,0
2801,4199,1,2022-01-01,64,385827,35330,13,6,1,0.247,0.139,603,3,1,0,0,4,61205,10,0,0
2801,4200,2,2022-06-02,64,384551,57766,15,8,1,0.233,0.155,561,4,1,0,0,4,58058,11,0,0
2801,4201,3,2023-07-02,65,389964,64690,17,6,0,0.414,0.103,587,3,0,1,0,5,93922,3,0,0
2802,4202,1,2022-01-01,32,288101,119233,31,7,0,0.499,0.106,769,2,0,1,0,9,812063,4,0,0
2803,4203,1,2022-01-01,62,312415,34987,59,6,2,0.445,0.497,762,2,1,0,0,12,40756,10,0,0
2804,4204,1,2022-01-01,51,744689,75045,59,0,0,0.162,0.267,688,2,1,0,0,0,7326,14,0,0
2805,4205,1,2022-01-01,38,301638,45790,59,8,0,0.013,0.043,662,3,0,1,0,5,86897,2,0,0
2806,4206,1,2022-01-01,30,371097,285750,38,8,0,0.327,0.341,595,3,1,0,0,10,94513,15,1,0
2807,4207,1,2022-01-01,59,266019,141214,55,7,0,0.646,0.0,652,3,0,1,0,0,67303,0,0,0
2808,4208,1,2022-01-01,59,475884,48206,84,8,0,0.053,0.456,742,2,0,1,0,7,167953,0,0,0
2808,4209,2,2022-07-02,59,480979,57079,89,7,0,0.13,0.364,788,2,0,1,0,7,171287,0,0,0
2809,4210,1,2022-01-01,29,415849,102133,35,7,0,0.508,0.233,745,2,0,1,1,3,165846,7,0,0
2810,4211,1,2022-01-01,23,391356,168821,60,11,1,0.277,0.305,625,3,1,0,0,0,27761,13,0,0
2811,4212,1,2022-01-01,40,392000,68906,48,8,0,0.0,0.383,667,3,1,0,0,10,54188,13,1,0
2812,4213,1,2022-01-01,32,380631,611526,15,0,1,0.386,0.494,646,3,1,0,0,6,10667,0,0,0
2812,4214,2,2022-08-01,32,351954,426659,10,0,0,0.369,0.229,644,3,0,1,0,6,16826,7,0,0
2813,4215,1,2022-01-01,53,408344,208405,31,5,0,0.088,0.12,640,3,0,1,0,5,13172,12,0,0
2813,4216,2,2022-06-02,53,423182,295070,25,5,0,0.159,0.015,649,3,0,1,0,5,17912,19,0,0
2814,4217,1,2022-01-01,33,447966,102612,64,1,2,0.272,0.023,610,3,1,0,0,5,31745,2,0,0
2815,4218,1,2022-01-01,36,477773,54096,52,3,0,0.976,0.386,687,2,1,0,0,3,54880,5,0,0
2816,4219,1,2022-01-01,44,895452,330486,66,8,3,0.82,0.469,690,2,1,0,0,5,65765,11,0,0
2817,4220,1,2022-01-01,61,150374,18764,17,0,0,0.095,0.235,584,3,1,0,0,4,49320,10,0,0
2818,4221,1,2022-01-01,66,504442,72823,86,1,1,0.512,0.351,698,2,1,0,0,1,42726,6,0,0
2819,4222,1,2022-01-01,63,622269,115386,8,10,2,0.318,0.066,688,2,1,0,0,10,35226,4,0,1
2820,4223,1,2022-01-01,46,524038,136638,50,4,0,0.141,0.431,710,2,1,0,0,1,79685,16,0,0
2820,4224,2,2022-09-01,46,517876,120042,46,4,0,0.103,0.336,693,2,1,0,0,1,71755,15,0,0
2820,4225,3,2023-09-01,47,540948,193209,56,5,1,0.149,0.427,726,2,0,1,0,2,106790,12,0,0
2821,4226,1,2022-01-01,58,457360,29619,8,10,0,0.372,0.418,628,3,0,1,0,0,3482,12,0,0
2822,4227,1,2022-01-01,33,179979,72367,18,7,0,0.1,0.399,673,3,0,1,1,0,17082,11,0,0
2822,4228,2,2022-07-02,33,197607,59157,8,6,0,0.244,0.664,667,3,1,0,1,0,17052,14,0,1
2823,4229,1,2022-01-01,23,104503,106590,83,3,0,0.388,0.28,661,3,1,0,0,0,1205383,17,0,0
2824,4230,1,2022-01-01,57,265772,374409,12,11,1,0.714,0.1,702,2,0,1,0,2,105258,0,0,0
2824,4231,2,2022-09-01,57,231263,434786,10,10,1,0.477,0.105,719,2,0,1,0,2,143417,0,0,0
2824,4232,3,2023-05-02,58,247972,276265,17,11,0,0.606,0.038,691,2,1,0,0,3,200673,0,1,0
2825,4233,1,2022-01-01,26,209267,323553,22,10,1,0.649,0.854,784,2,0,1,0,5,38390,0,1,0
